category,department,text,option1,option2,option3,option4,correct_answer_index
Career Questions,Mechanical,Which role or tool is best described as: 'Ensuring products meet quality and safety standards'?,Civil Engineer,Python,Quality Assurance (QA) Engineer,Marketing Manager,2
Career Questions,Mechanical,Which role or tool is best described as: 'Researching and developing new products or technologies'?,Civil Engineer,Python,R&D Engineer,Marketing Manager,2
Career Questions,Mechanical,"Which role or tool is best described as: 'Overseeing project timelines, budgets, and resources'?",Project Manager,Marketing Manager,Civil Engineer,Python,0
Career Questions,Mechanical,Which role or tool is best described as: 'A methodology for process improvement and defect reduction'?,Six Sigma,Civil Engineer,Python,Marketing Manager,0
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of AutoCAD?",Finite Element Analysis,Project Scheduling,Computational Fluid Dynamics,2D and 3D computer-aided drafting and design,3
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of SolidWorks?",Writing embedded C code,2D floor plan drafting only,Accounting and payroll,Parametric 3D CAD and assembly modeling,3
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of ANSYS?",Graphic design for marketing,Finite Element Analysis (FEA) and multiphysics simulation,Database management,Supply chain tracking,1
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of MATLAB?",Numerical computing and algorithm development,3D printing hardware control,Sheet metal fabrication,Inventory management,0
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of HVAC Engineer?",Designing aircraft wings,Writing software for microcontrollers,"Designing heating, ventilation, and air conditioning systems",Managing factory floor workers,2
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of Manufacturing Engineer?",Selling industrial equipment,Designing consumer product aesthetics,Optimizing production processes and assembly lines,Performing structural building analysis,2
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of Quality Assurance (QA) Engineer?",Ensuring products meet quality and safety standards,Designing logo concepts,Managing the company's IT network,Procuring raw materials,0
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of R&D Engineer?",Researching and developing new products or technologies,Routine maintenance of factory machines,Managing the HR department,Executing daily sales calls,0
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of Project Manager?","Overseeing project timelines, budgets, and resources",Writing simulation code,Operating CNC machines,Welding structural steel,0
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of Six Sigma?",A methodology for process improvement and defect reduction,A type of 3D modeling software,A new welding technique,A safety certification for cranes,0
