category,department,text,option1,option2,option3,option4,correct_answer_index
Question Bank,Basic Science & Humanities,A fundamental topic taught in foundational courses is pH Scale. What does it mean?,A measure of temperature,A scale for measuring radioactive decay,A measure of the acidity or basicity of an aqueous solution,A scale for measuring atmospheric pressure,2
Question Bank,Basic Science & Humanities,A fundamental topic taught in foundational courses is Atomic Number. What does it mean?,The number of electrons in the outer shell,The number of protons in the nucleus of an atom,The total number of protons and neutrons,The atomic weight of an element,1
Question Bank,Basic Science & Humanities,A fundamental topic taught in foundational courses is Derivative. What does it mean?,The rate at which a function is changing at any given point,The area under a curve,A matrix determinant,A statistical average,0
Question Bank,Basic Science & Humanities,A fundamental topic taught in foundational courses is Integral. What does it mean?,The mathematical concept that represents the area under a curve,The slope of a tangent line,The highest point of a parabola,The rate of change of a function,0
Question Bank,Basic Science & Humanities,A fundamental topic taught in foundational courses is Probability. What does it mean?,A statistical outlier,The exact certainty of an event,The measure of the likelihood that an event will occur,The mean of a data set,2
Question Bank,Basic Science & Humanities,A fundamental topic taught in foundational courses is Active Voice. What does it mean?,A type of academic citation,A sentence structure where the subject performs the action stated by the verb,A poetic device,A sentence where the subject receives the action,1
Question Bank,Basic Science & Humanities,A fundamental topic taught in foundational courses is Plagiarism. What does it mean?,Paraphrasing with proper attribution,Citing sources correctly,The practice of taking someone else's work or ideas and passing them off as one's own,Working collaboratively on a project,2
Question Bank,Basic Science & Humanities,A fundamental topic taught in foundational courses is Thesis Statement. What does it mean?,The abstract of a paper,A short statement that summarizes the main point or claim of an essay or research paper,The concluding paragraph of an essay,A list of references,1
Question Bank,Basic Science & Humanities,A fundamental topic taught in foundational courses is Utilitarianism. What does it mean?,The belief that there are no absolute moral rules,An ethical theory based strictly on duty and rules,An ethical theory that promotes actions that maximize happiness and well-being for the majority,The practice of prioritizing individual needs over the group,2
Question Bank,Basic Science & Humanities,A fundamental topic taught in foundational courses is Sociology. What does it mean?,The study of economic markets,The study of past historical events,"The study of the development, structure, and functioning of human society",The study of the human mind and behavior,2
Question Bank,Basic Science & Humanities,A fundamental topic taught in foundational courses is Epistemology. What does it mean?,The study of the physical universe,The study of moral values,The study of beauty and art,The branch of philosophy concerned with the theory of knowledge,3
Question Bank,Basic Science & Humanities,Identify the concept described here: 'An object at rest stays at rest unless acted upon by a force',Ontology,Quantum Mechanics,Phonetics,Newton's First Law,3
Question Bank,Basic Science & Humanities,Identify the concept described here: 'The rate of change of displacement with respect to time',Quantum Mechanics,Velocity,Ontology,Phonetics,1
Question Bank,Basic Science & Humanities,"Identify the concept described here: 'Energy can neither be created nor destroyed, only transformed'",Thermodynamics (First Law),Ontology,Quantum Mechanics,Phonetics,0
Question Bank,Basic Science & Humanities,Identify the concept described here: 'A chemical bond that involves the sharing of electron pairs between atoms',Phonetics,Quantum Mechanics,Ontology,Covalent Bond,3
Question Bank,Basic Science & Humanities,Identify the concept described here: 'A measure of the acidity or basicity of an aqueous solution',Ontology,Phonetics,pH Scale,Quantum Mechanics,2
Question Bank,Basic Science & Humanities,Identify the concept described here: 'The number of protons in the nucleus of an atom',Atomic Number,Ontology,Quantum Mechanics,Phonetics,0
Question Bank,Basic Science & Humanities,Identify the concept described here: 'The rate at which a function is changing at any given point',Quantum Mechanics,Phonetics,Derivative,Ontology,2
Question Bank,Basic Science & Humanities,Identify the concept described here: 'The mathematical concept that represents the area under a curve',Ontology,Quantum Mechanics,Integral,Phonetics,2
Question Bank,Basic Science & Humanities,Identify the concept described here: 'The measure of the likelihood that an event will occur',Quantum Mechanics,Ontology,Phonetics,Probability,3
Question Bank,Basic Science & Humanities,Identify the concept described here: 'A sentence structure where the subject performs the action stated by the verb',Phonetics,Active Voice,Ontology,Quantum Mechanics,1
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 4, 8, 12, 16, ...?",21,20,16,24,1
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 3, 6, 9, 12, ...?",12,15,16,18,1
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 3, 9, 15, 21, ...?",21,33,28,27,3
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 4, 10, 16, 22, ...?",22,29,34,28,3
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 4, 11, 18, 25, ...?",25,39,33,32,3
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 3, 8, 13, 18, ...?",18,23,28,24,1
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 2, 9, 16, 23, ...?",37,30,31,23,1
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 3, 6, 9, 12, ...?",18,16,15,12,2
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 4, 10, 16, 22, ...?",28,29,22,34,0
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 4, 9, 14, 19, ...?",25,29,24,19,2
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 5, 10, 15, 20, ...?",25,30,26,20,0
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 3, 10, 17, 24, ...?",32,38,24,31,3
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 3, 7, 11, 15, ...?",15,20,19,23,2
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 5, 12, 19, 26, ...?",34,26,33,40,2
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 3, 7, 11, 15, ...?",23,20,15,19,3
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 4, 10, 16, 22, ...?",29,28,22,34,1
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 5, 9, 13, 17, ...?",17,21,25,22,1
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 3, 6, 9, 12, ...?",15,12,18,16,0
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 5, 12, 19, 26, ...?",34,40,33,26,2
IQ Games,Basic Science & Humanities,"What comes next in the sequence: 5, 8, 11, 14, ...?",17,20,18,14,0
IQ Games,Basic Science & Humanities,Analogy: Writer is to Pen as Painter is to...?,None of the above,Canvas,Brush,Easel,2
IQ Games,Basic Science & Humanities,Analogy: Thermometer is to Temperature as Barometer is to...?,Weather,None of the above,Wind,Pressure,3
IQ Games,Basic Science & Humanities,Analogy: Bird is to Avian as Dog is to...?,Canine,Bovine,None of the above,Feline,0
IQ Games,Basic Science & Humanities,Analogy: Chapter is to Book as Room is to...?,Window,None of the above,Door,House,3
IQ Games,Basic Science & Humanities,Analogy: Ignorance is to Education as Disease is to...?,None of the above,Medicine,Hospital,Doctor,1
IQ Games,Basic Science & Humanities,Analogy: Writer is to Pen as Painter is to...?,Canvas,None of the above,Easel,Brush,3
IQ Games,Basic Science & Humanities,Analogy: Thermometer is to Temperature as Barometer is to...?,Weather,Pressure,None of the above,Wind,1
IQ Games,Basic Science & Humanities,Analogy: Bird is to Avian as Dog is to...?,Bovine,Feline,Canine,None of the above,2
IQ Games,Basic Science & Humanities,Analogy: Chapter is to Book as Room is to...?,House,Door,None of the above,Window,0
IQ Games,Basic Science & Humanities,Analogy: Ignorance is to Education as Disease is to...?,Medicine,Hospital,None of the above,Doctor,0
IQ Games,Basic Science & Humanities,Analogy: Writer is to Pen as Painter is to...?,Canvas,Easel,Brush,None of the above,2
IQ Games,Basic Science & Humanities,Analogy: Thermometer is to Temperature as Barometer is to...?,Pressure,Wind,Weather,None of the above,0
IQ Games,Basic Science & Humanities,Analogy: Bird is to Avian as Dog is to...?,Feline,Canine,Bovine,None of the above,1
IQ Games,Basic Science & Humanities,Analogy: Chapter is to Book as Room is to...?,Door,None of the above,House,Window,2
IQ Games,Basic Science & Humanities,Analogy: Ignorance is to Education as Disease is to...?,Hospital,Medicine,Doctor,None of the above,1
IQ Games,Basic Science & Humanities,"If all Dogs are Creatures, and all Creatures breathe, what can be logically deduced?",All Creatures are Dogs,All Dogs breathe,No Dogs breathe,Some Dogs do not breathe,1
IQ Games,Basic Science & Humanities,"If all Lions are Mammals, and all Mammals breathe, what can be logically deduced?",All Lions breathe,No Lions breathe,Some Lions do not breathe,All Mammals are Lions,0
IQ Games,Basic Science & Humanities,"If all Lions are Animals, and all Animals run, what can be logically deduced?",Some Lions do not run,All Lions run,All Animals are Lions,No Lions run,1
IQ Games,Basic Science & Humanities,"If all Lions are Animals, and all Animals run, what can be logically deduced?",All Lions run,No Lions run,All Animals are Lions,Some Lions do not run,0
IQ Games,Basic Science & Humanities,"If all Dogs are Animals, and all Animals run, what can be logically deduced?",All Animals are Dogs,No Dogs run,Some Dogs do not run,All Dogs run,3
IQ Games,Basic Science & Humanities,"If all Cats are Mammals, and all Mammals eat, what can be logically deduced?",No Cats eat,All Mammals are Cats,Some Cats do not eat,All Cats eat,3
IQ Games,Basic Science & Humanities,"If all Cats are Creatures, and all Creatures breathe, what can be logically deduced?",All Cats breathe,No Cats breathe,All Creatures are Cats,Some Cats do not breathe,0
IQ Games,Basic Science & Humanities,"If all Cats are Creatures, and all Creatures sleep, what can be logically deduced?",Some Cats do not sleep,All Cats sleep,All Creatures are Cats,No Cats sleep,1
IQ Games,Basic Science & Humanities,"If all Lions are Creatures, and all Creatures breathe, what can be logically deduced?",No Lions breathe,All Lions breathe,Some Lions do not breathe,All Creatures are Lions,1
IQ Games,Basic Science & Humanities,"If all Cats are Mammals, and all Mammals run, what can be logically deduced?",All Mammals are Cats,Some Cats do not run,All Cats run,No Cats run,2
IQ Games,Basic Science & Humanities,"If all Birds are Mammals, and all Mammals sleep, what can be logically deduced?",All Mammals are Birds,Some Birds do not sleep,No Birds sleep,All Birds sleep,3
IQ Games,Basic Science & Humanities,"If all Cats are Mammals, and all Mammals breathe, what can be logically deduced?",No Cats breathe,All Cats breathe,All Mammals are Cats,Some Cats do not breathe,1
IQ Games,Basic Science & Humanities,"If all Dogs are Creatures, and all Creatures run, what can be logically deduced?",All Dogs run,Some Dogs do not run,No Dogs run,All Creatures are Dogs,0
IQ Games,Basic Science & Humanities,"If all Lions are Mammals, and all Mammals sleep, what can be logically deduced?",No Lions sleep,All Mammals are Lions,All Lions sleep,Some Lions do not sleep,2
IQ Games,Basic Science & Humanities,"If all Lions are Mammals, and all Mammals sleep, what can be logically deduced?",All Lions sleep,Some Lions do not sleep,All Mammals are Lions,No Lions sleep,0
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Technical Writer'?","Creates instructional manuals, how-to guides, and articles to communicate complex information clearly",Manages the financial accounts of a company,Writes fictional novels,Repairs IT hardware,0
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Public Relations (PR) Specialist'?",Creates and maintains a favorable public image for the organization they represent,Designs computer algorithms,Calculates structural loads for bridges,Performs chemical lab tests,0
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Corporate Trainer'?",Manages the company's supply chain,Educates employees and helps them develop specific skills required for their roles,Writes code for mobile applications,Audits financial statements,1
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Research Scientist'?",Sells products to retail customers,Drafts legal contracts,Plans and carries out experiments and investigations to broaden scientific knowledge,Designs marketing logos,2
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Academic Counselor'?",Performs surgical procedures,"Helps students choose courses, set academic goals, and navigate educational systems",Invests company funds in the stock market,Writes backend databases,1
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Soft Skills'?",Certifications in specific software tools,Coding abilities in Python and C++,The physical strength required for a job,"Interpersonal attributes like communication, teamwork, and problem-solving needed for career success",3
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Critical Thinking'?",The objective analysis and evaluation of an issue in order to form a judgment,Memorizing facts and figures for a test,Typing at a fast speed,Following instructions blindly without asking questions,0
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Emotional Intelligence (EQ)'?",A software used for human resources,The physical health of an employee,A mathematical score measuring logic,"The ability to understand, use, and manage your own emotions in positive ways",3
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Curriculum Vitae (CV)'?","A brief, one-page summary used only for part-time retail jobs","A detailed document highlighting professional and academic history, often used for academic or research roles",An invoice for freelance work,A legal contract of employment,1
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Networking'?",Installing physical cables between computers,The exchange of information and ideas among people with a common profession or special interest,Working strictly in isolation,Publishing an anonymous blog post,1
Career Questions,Basic Science & Humanities,"Which career role or professional skill is best described as: 'Creates instructional manuals, how-to guides, and articles to communicate complex information clearly'?",Technical Writer,Agile Coach,Data Analyst,Project Management,0
Career Questions,Basic Science & Humanities,Which career role or professional skill is best described as: 'Creates and maintains a favorable public image for the organization they represent'?,Agile Coach,Project Management,Public Relations (PR) Specialist,Data Analyst,2
Career Questions,Basic Science & Humanities,Which career role or professional skill is best described as: 'Educates employees and helps them develop specific skills required for their roles'?,Project Management,Corporate Trainer,Agile Coach,Data Analyst,1
Career Questions,Basic Science & Humanities,Which career role or professional skill is best described as: 'Plans and carries out experiments and investigations to broaden scientific knowledge'?,Agile Coach,Project Management,Data Analyst,Research Scientist,3
Career Questions,Basic Science & Humanities,"Which career role or professional skill is best described as: 'Helps students choose courses, set academic goals, and navigate educational systems'?",Academic Counselor,Agile Coach,Project Management,Data Analyst,0
Career Questions,Basic Science & Humanities,"Which career role or professional skill is best described as: 'Interpersonal attributes like communication, teamwork, and problem-solving needed for career success'?",Project Management,Agile Coach,Data Analyst,Soft Skills,3
Career Questions,Basic Science & Humanities,Which career role or professional skill is best described as: 'The objective analysis and evaluation of an issue in order to form a judgment'?,Project Management,Critical Thinking,Data Analyst,Agile Coach,1
Career Questions,Basic Science & Humanities,"Which career role or professional skill is best described as: 'The ability to understand, use, and manage your own emotions in positive ways'?",Data Analyst,Project Management,Agile Coach,Emotional Intelligence (EQ),3
Career Questions,Basic Science & Humanities,"Which career role or professional skill is best described as: 'A detailed document highlighting professional and academic history, often used for academic or research roles'?",Agile Coach,Data Analyst,Curriculum Vitae (CV),Project Management,2
Career Questions,Basic Science & Humanities,Which career role or professional skill is best described as: 'The exchange of information and ideas among people with a common profession or special interest'?,Data Analyst,Project Management,Networking,Agile Coach,2
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Technical Writer'?",Writes fictional novels,Repairs IT hardware,"Creates instructional manuals, how-to guides, and articles to communicate complex information clearly",Manages the financial accounts of a company,2
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Public Relations (PR) Specialist'?",Creates and maintains a favorable public image for the organization they represent,Performs chemical lab tests,Designs computer algorithms,Calculates structural loads for bridges,0
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Corporate Trainer'?",Audits financial statements,Educates employees and helps them develop specific skills required for their roles,Writes code for mobile applications,Manages the company's supply chain,1
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Research Scientist'?",Plans and carries out experiments and investigations to broaden scientific knowledge,Drafts legal contracts,Designs marketing logos,Sells products to retail customers,0
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Academic Counselor'?",Writes backend databases,"Helps students choose courses, set academic goals, and navigate educational systems",Performs surgical procedures,Invests company funds in the stock market,1
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Soft Skills'?",Certifications in specific software tools,Coding abilities in Python and C++,"Interpersonal attributes like communication, teamwork, and problem-solving needed for career success",The physical strength required for a job,2
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Critical Thinking'?",Typing at a fast speed,Following instructions blindly without asking questions,The objective analysis and evaluation of an issue in order to form a judgment,Memorizing facts and figures for a test,2
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Emotional Intelligence (EQ)'?",The physical health of an employee,"The ability to understand, use, and manage your own emotions in positive ways",A mathematical score measuring logic,A software used for human resources,1
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Curriculum Vitae (CV)'?","A brief, one-page summary used only for part-time retail jobs","A detailed document highlighting professional and academic history, often used for academic or research roles",A legal contract of employment,An invoice for freelance work,1
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Networking'?",Installing physical cables between computers,Publishing an anonymous blog post,Working strictly in isolation,The exchange of information and ideas among people with a common profession or special interest,3
Career Questions,Basic Science & Humanities,"Which career role or professional skill is best described as: 'Creates instructional manuals, how-to guides, and articles to communicate complex information clearly'?",Agile Coach,Project Management,Data Analyst,Technical Writer,3
Career Questions,Basic Science & Humanities,Which career role or professional skill is best described as: 'Creates and maintains a favorable public image for the organization they represent'?,Agile Coach,Public Relations (PR) Specialist,Data Analyst,Project Management,1
Career Questions,Basic Science & Humanities,Which career role or professional skill is best described as: 'Educates employees and helps them develop specific skills required for their roles'?,Corporate Trainer,Project Management,Agile Coach,Data Analyst,0
Career Questions,Basic Science & Humanities,Which career role or professional skill is best described as: 'Plans and carries out experiments and investigations to broaden scientific knowledge'?,Agile Coach,Project Management,Research Scientist,Data Analyst,2
Career Questions,Basic Science & Humanities,"Which career role or professional skill is best described as: 'Helps students choose courses, set academic goals, and navigate educational systems'?",Data Analyst,Project Management,Academic Counselor,Agile Coach,2
Career Questions,Basic Science & Humanities,"Which career role or professional skill is best described as: 'Interpersonal attributes like communication, teamwork, and problem-solving needed for career success'?",Soft Skills,Project Management,Agile Coach,Data Analyst,0
Career Questions,Basic Science & Humanities,Which career role or professional skill is best described as: 'The objective analysis and evaluation of an issue in order to form a judgment'?,Critical Thinking,Project Management,Agile Coach,Data Analyst,0
Career Questions,Basic Science & Humanities,"Which career role or professional skill is best described as: 'The ability to understand, use, and manage your own emotions in positive ways'?",Data Analyst,Project Management,Emotional Intelligence (EQ),Agile Coach,2
Career Questions,Basic Science & Humanities,"Which career role or professional skill is best described as: 'A detailed document highlighting professional and academic history, often used for academic or research roles'?",Data Analyst,Curriculum Vitae (CV),Project Management,Agile Coach,1
Career Questions,Basic Science & Humanities,Which career role or professional skill is best described as: 'The exchange of information and ideas among people with a common profession or special interest'?,Networking,Agile Coach,Data Analyst,Project Management,0
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Technical Writer'?",Manages the financial accounts of a company,Writes fictional novels,"Creates instructional manuals, how-to guides, and articles to communicate complex information clearly",Repairs IT hardware,2
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Public Relations (PR) Specialist'?",Calculates structural loads for bridges,Designs computer algorithms,Performs chemical lab tests,Creates and maintains a favorable public image for the organization they represent,3
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Corporate Trainer'?",Manages the company's supply chain,Audits financial statements,Educates employees and helps them develop specific skills required for their roles,Writes code for mobile applications,2
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Research Scientist'?",Sells products to retail customers,Plans and carries out experiments and investigations to broaden scientific knowledge,Drafts legal contracts,Designs marketing logos,1
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Academic Counselor'?","Helps students choose courses, set academic goals, and navigate educational systems",Performs surgical procedures,Writes backend databases,Invests company funds in the stock market,0
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Soft Skills'?",Coding abilities in Python and C++,The physical strength required for a job,"Interpersonal attributes like communication, teamwork, and problem-solving needed for career success",Certifications in specific software tools,2
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Critical Thinking'?",Following instructions blindly without asking questions,Memorizing facts and figures for a test,Typing at a fast speed,The objective analysis and evaluation of an issue in order to form a judgment,3
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Emotional Intelligence (EQ)'?",A software used for human resources,A mathematical score measuring logic,"The ability to understand, use, and manage your own emotions in positive ways",The physical health of an employee,2
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Curriculum Vitae (CV)'?",An invoice for freelance work,"A brief, one-page summary used only for part-time retail jobs",A legal contract of employment,"A detailed document highlighting professional and academic history, often used for academic or research roles",3
Career Questions,Basic Science & Humanities,"In the context of career development and the humanities, what is the best description of 'Networking'?",Installing physical cables between computers,Publishing an anonymous blog post,Working strictly in isolation,The exchange of information and ideas among people with a common profession or special interest,3
Question Bank,Civil,What is the best description of 'Portland Cement'?,The most common type of cement in general use around the world,A synthetic polymer used in road marking,A natural stone used in masonry,A type of reinforced steel,0
Question Bank,Civil,What is the best description of 'Curing'?,The process of maintaining adequate moisture and temperature in concrete,The excavation of soil for foundations,The initial mixing of water and cement,The process of bending steel rebars,0
Question Bank,Civil,What is the best description of 'Slump Test'?,An empirical test that measures the workability of fresh concrete,A test to determine the compressive strength of hardened concrete,A test to measure the tensile strength of steel,A test for soil compaction,0
Question Bank,Civil,What is the best description of 'Reinforced Concrete'?,Concrete that has been pre-stressed only,Concrete without any coarse aggregates,Concrete that is mixed with salt water,Concrete in which steel is embedded to increase its tensile strength,3
Question Bank,Civil,What is the best description of 'Bending Moment'?,The measure of a material's elasticity,The internal force that causes a member to twist,The force acting parallel to the cross-section,The reaction induced in a structural element when an external force or moment is applied to the element causing it to bend,3
Question Bank,Civil,What is the best description of 'Shear Force'?,A force that pulls a member apart,A moment that causes twisting,An internal force in a structural member that acts parallel to the cross-section,The maximum load a column can carry,2
Question Bank,Civil,What is the best description of 'Truss'?,A retaining wall system,A type of deep foundation,A solid continuous concrete slab,"A framework, typically consisting of triangles, supporting a roof, bridge, or other structure",3
Question Bank,Civil,What is the best description of 'Hooke's Law'?,The buoyant force equals the weight of displaced fluid,The sum of all forces at a node is zero,The strain in a solid is proportional to the applied stress within the elastic limit,The total energy in a fluid system is constant,2
Question Bank,Civil,What is the best description of 'Atterberg Limits'?,"Basic measures of the critical water contents of a fine-grained soil (shrinkage, plastic, and liquid limits)",The maximum bearing capacity of rock,The limits of steel elongation,The speed limits on a newly constructed highway,0
Question Bank,Civil,What is the best description of 'Consolidation'?,The physical compaction of soil using heavy machinery,The chemical hardening of cement,The immediate settling of dry sand,The process by which soils decrease in volume over time as water is squeezed out of the pores under load,3
Question Bank,Civil,What is the best description of 'Bearing Capacity'?,The maximum height of a retaining wall,The capacity of soil to support the loads applied to the ground,The amount of water a soil can hold,The tensile strength of an embedded pile,1
Question Bank,Civil,What is the best description of 'Theodolite'?,A tool to measure the slump of concrete,A heavy machine for compacting asphalt,A precision optical instrument for measuring angles between designated visible points in the horizontal and vertical planes,A device used to test the compressive strength of cylinders,2
Question Bank,Civil,What is the best description of 'Camber'?,The transverse slope provided to the road surface to drain off rainwater,The widening of a road at a curve,The longitudinal gradient of a road,The thickness of the pavement base course,0
Question Bank,Civil,What is the best description of 'Superelevation'?,The banking of a roadway along a curve to counteract centrifugal force,The raising of ground level for flood protection,The highest point of a bridge arch,The excessive vibration of a bridge deck,0
Question Bank,Civil,What is the best description of 'Manning's Equation'?,A formula for calculating structural deflection,An equation for soil settlement over time,A chemical equation for cement hydration,An empirical equation applying to uniform flow in open channels,3
Question Bank,Civil,What is the best description of 'Hydraulic Jump'?,The flow of water through soil pores,A phenomenon in open channel flow where high velocity liquid abruptly slows and increases in depth,The sudden failure of a dam,The pumping of groundwater from a well,1
Question Bank,Civil,Which of the following statements correctly defines 'Portland Cement'?,The most common type of cement in general use around the world,A type of reinforced steel,A natural stone used in masonry,A synthetic polymer used in road marking,0
Question Bank,Civil,Which of the following statements correctly defines 'Curing'?,The excavation of soil for foundations,The process of bending steel rebars,The initial mixing of water and cement,The process of maintaining adequate moisture and temperature in concrete,3
Question Bank,Civil,Which of the following statements correctly defines 'Slump Test'?,A test to measure the tensile strength of steel,A test to determine the compressive strength of hardened concrete,A test for soil compaction,An empirical test that measures the workability of fresh concrete,3
Question Bank,Civil,Which of the following statements correctly defines 'Reinforced Concrete'?,Concrete that has been pre-stressed only,Concrete that is mixed with salt water,Concrete without any coarse aggregates,Concrete in which steel is embedded to increase its tensile strength,3
Question Bank,Civil,Which of the following statements correctly defines 'Bending Moment'?,The reaction induced in a structural element when an external force or moment is applied to the element causing it to bend,The measure of a material's elasticity,The internal force that causes a member to twist,The force acting parallel to the cross-section,0
Question Bank,Civil,Which of the following statements correctly defines 'Shear Force'?,The maximum load a column can carry,An internal force in a structural member that acts parallel to the cross-section,A moment that causes twisting,A force that pulls a member apart,1
Question Bank,Civil,Which of the following statements correctly defines 'Truss'?,A solid continuous concrete slab,"A framework, typically consisting of triangles, supporting a roof, bridge, or other structure",A type of deep foundation,A retaining wall system,1
Question Bank,Civil,Which of the following statements correctly defines 'Hooke's Law'?,The strain in a solid is proportional to the applied stress within the elastic limit,The total energy in a fluid system is constant,The buoyant force equals the weight of displaced fluid,The sum of all forces at a node is zero,0
Question Bank,Civil,Which of the following statements correctly defines 'Atterberg Limits'?,The limits of steel elongation,The maximum bearing capacity of rock,The speed limits on a newly constructed highway,"Basic measures of the critical water contents of a fine-grained soil (shrinkage, plastic, and liquid limits)",3
Question Bank,Civil,Which of the following statements correctly defines 'Consolidation'?,The physical compaction of soil using heavy machinery,The immediate settling of dry sand,The process by which soils decrease in volume over time as water is squeezed out of the pores under load,The chemical hardening of cement,2
Question Bank,Civil,Which of the following statements correctly defines 'Bearing Capacity'?,The maximum height of a retaining wall,The amount of water a soil can hold,The tensile strength of an embedded pile,The capacity of soil to support the loads applied to the ground,3
Question Bank,Civil,Which of the following statements correctly defines 'Theodolite'?,A heavy machine for compacting asphalt,A device used to test the compressive strength of cylinders,A tool to measure the slump of concrete,A precision optical instrument for measuring angles between designated visible points in the horizontal and vertical planes,3
Question Bank,Civil,Which of the following statements correctly defines 'Camber'?,The longitudinal gradient of a road,The thickness of the pavement base course,The transverse slope provided to the road surface to drain off rainwater,The widening of a road at a curve,2
Question Bank,Civil,Which of the following statements correctly defines 'Superelevation'?,The excessive vibration of a bridge deck,The banking of a roadway along a curve to counteract centrifugal force,The raising of ground level for flood protection,The highest point of a bridge arch,1
Question Bank,Civil,Which of the following statements correctly defines 'Manning's Equation'?,A chemical equation for cement hydration,A formula for calculating structural deflection,An equation for soil settlement over time,An empirical equation applying to uniform flow in open channels,3
Question Bank,Civil,Which of the following statements correctly defines 'Hydraulic Jump'?,The flow of water through soil pores,The pumping of groundwater from a well,The sudden failure of a dam,A phenomenon in open channel flow where high velocity liquid abruptly slows and increases in depth,3
Question Bank,Civil,"In Civil Engineering, what does 'Portland Cement' primarily refer to?",A synthetic polymer used in road marking,A natural stone used in masonry,A type of reinforced steel,The most common type of cement in general use around the world,3
Question Bank,Civil,"In Civil Engineering, what does 'Curing' primarily refer to?",The process of bending steel rebars,The excavation of soil for foundations,The initial mixing of water and cement,The process of maintaining adequate moisture and temperature in concrete,3
Question Bank,Civil,"In Civil Engineering, what does 'Slump Test' primarily refer to?",A test to determine the compressive strength of hardened concrete,An empirical test that measures the workability of fresh concrete,A test for soil compaction,A test to measure the tensile strength of steel,1
Question Bank,Civil,"In Civil Engineering, what does 'Reinforced Concrete' primarily refer to?",Concrete without any coarse aggregates,Concrete that is mixed with salt water,Concrete in which steel is embedded to increase its tensile strength,Concrete that has been pre-stressed only,2
Question Bank,Civil,"In Civil Engineering, what does 'Bending Moment' primarily refer to?",The measure of a material's elasticity,The force acting parallel to the cross-section,The reaction induced in a structural element when an external force or moment is applied to the element causing it to bend,The internal force that causes a member to twist,2
Question Bank,Civil,"In Civil Engineering, what does 'Shear Force' primarily refer to?",An internal force in a structural member that acts parallel to the cross-section,The maximum load a column can carry,A moment that causes twisting,A force that pulls a member apart,0
Question Bank,Civil,"In Civil Engineering, what does 'Truss' primarily refer to?",A solid continuous concrete slab,A retaining wall system,"A framework, typically consisting of triangles, supporting a roof, bridge, or other structure",A type of deep foundation,2
